cliente_id,idade,renda_familiar,regiao,escolaridade,tem_negocio_proprio,score_credito,data_cadastro,usa_orientacao_financeira,perfil
1240,44,1746.51,Grande ABC,Médio,True,593,2024-08-17,True,C2
1241,26,1241.68,Zona Leste,Médio,False,527,2024-10-27,False,C2
1242,32,1373.82,Zona Oeste,Médio,True,544,2024-01-24,True,C2
1243,26,2674.9,Zona Leste,Médio,False,458,2024-09-12,False,B2
1244,40,6732.13,Grande ABC,Superior,False,539,2024-04-10,True,A2
1245,43,1064.45,Zona Oeste,Superior,False,410,2024-03-04,True,C2
1246,35,1569.3,Zona Sul,Médio,False,428,2024-09-10,True,C2
1247,30,2097.85,Zona Sul,Médio,True,570,2024-11-04,True,C2
1248,39,2933.3,Zona Leste,Técnico,True,591,2024-02-25,True,B2
1249,32,2500.01,Zona Norte,Médio,False,574,2024-09-12,True,B2
1250,40,4047.1,Zona Sul,Fundamental,True,609,2024-10-06,False,B2
1251,30,2121.17,Zona Oeste,Médio,False,563,2024-05-12,True,C2
1252,44,1196.53,Zona Oeste,Médio,True,626,2024-05-13,False,C2
1253,36,1090.08,Zona Oeste,Fundamental,True,414,2024-01-19,False,C2
1254,39,1880.21,Zona Leste,Fundamental,True,450,2024-09-17,False,C2
1255,48,2645.94,Zona Norte,Técnico,False,422,2024-11-21,True,B2
1256,44,1403.74,Zona Oeste,Médio,False,495,2024-10-02,True,C2
1257,26,3860.61,Zona Norte,Médio,False,626,2024-01-04,False,B2
1258,36,4566.38,Zona Leste,Médio,False,490,2024-04-30,True,B2
1259,51,4292.75,Zona Norte,Fundamental,False,469,2024-03-25,True,B2
1260,40,2377.71,Zona Leste,Médio,False,300,2024-12-29,False,C3
1261,43,1079.38,Zona Sul,Médio,False,498,2024-01-30,True,C2
1262,36,8000.0,Zona Oeste,Médio,True,441,2024-01-13,False,A2
1263,47,1669.06,Baixada,Fundamental,True,530,2024-07-15,True,C2
1264,35,8000.0,Baixada,Médio,False,503,2024-02-10,False,A2
1265,36,1819.87,Zona Leste,Médio,True,633,2024-11-27,True,C2
1266,31,1781.39,Zona Norte,Técnico,False,489,2024-12-04,False,C2
1267,36,3022.19,Zona Leste,Médio,True,558,2024-06-23,True,B2
1268,40,4701.08,Zona Norte,Médio,True,493,2024-08-19,True,B2
1269,51,2561.97,Zona Oeste,Fundamental,False,465,2024-06-30,True,B2
1270,54,1209.85,Zona Norte,Fundamental,True,686,2024-06-02,True,C1
1271,27,2668.12,Zona Sul,Médio,False,547,2024-04-16,True,B2
1272,42,5785.21,Zona Sul,Técnico,False,419,2024-02-01,True,A2
1273,50,2455.03,Zona Oeste,Técnico,False,446,2024-10-17,False,C2
1274,43,2403.83,Baixada,Médio,True,553,2024-07-05,False,C2
1275,34,5676.73,Zona Leste,Fundamental,False,517,2024-07-01,True,A2
1276,51,1132.04,Zona Leste,Técnico,True,540,2024-06-05,False,C2
1277,31,2212.0,Zona Leste,Fundamental,False,683,2024-04-24,False,C1
1278,47,2948.39,Zona Norte,Técnico,False,665,2024-11-24,True,B1
1279,31,2656.96,Zona Sul,Fundamental,True,422,2024-08-17,True,B2
1280,28,1611.83,Zona Leste,Médio,False,436,2024-10-15,True,C2
1281,42,5921.23,Zona Norte,Médio,False,577,2024-07-07,True,A2
1282,33,7959.74,Zona Sul,Médio,True,302,2024-08-08,True,A3
1283,30,3143.65,Grande ABC,Médio,False,529,2024-04-23,False,B2
1284,49,7851.53,Zona Oeste,Fundamental,True,579,2024-09-07,True,A2
1285,39,1220.18,Zona Sul,Médio,False,453,2024-05-08,True,C2
1286,31,2481.78,Zona Leste,Fundamental,False,420,2024-12-21,False,C2
1287,25,4140.54,Zona Leste,Médio,False,489,2024-05-16,True,B2
1288,32,800.0,Zona Sul,Médio,False,592,2024-01-20,True,C2
1289,32,2421.41,Baixada,Médio,True,385,2024-08-08,True,C3
1290,28,3320.55,Zona Leste,Técnico,True,468,2024-08-01,True,B2
1291,42,3563.24,Zona Leste,Técnico,True,608,2024-04-21,False,B2
1292,36,3210.36,Zona Leste,Médio,False,468,2024-04-12,False,B2
1293,31,3701.0,Zona Sul,Superior,True,517,2024-06-24,False,B2
1294,52,1674.34,Zona Leste,Médio,False,621,2024-07-25,False,C2
1295,31,5434.22,Zona Leste,Médio,False,355,2024-03-28,True,A3
1296,34,1586.74,Zona Norte,Médio,False,557,2024-12-26,True,C2
1297,39,1534.68,Zona Sul,Fundamental,False,676,2024-05-07,False,C1
1298,29,1227.31,Zona Sul,Fundamental,True,427,2024-08-29,False,C2
1299,45,4238.13,Zona Norte,Médio,True,577,2024-06-24,False,B2
1300,26,2402.47,Zona Norte,Médio,True,459,2024-11-04,True,C2
1301,37,1999.38,Zona Leste,Médio,False,657,2024-12-01,True,C1
1302,41,3293.76,Zona Oeste,Médio,True,488,2024-08-28,True,B2
1303,46,1627.12,Baixada,Médio,False,558,2024-05-01,False,C2
1304,35,800.0,Zona Norte,Médio,True,506,2024-07-19,False,C2
1305,26,5791.43,Zona Norte,Técnico,False,561,2024-10-08,False,A2
1306,39,1556.35,Zona Oeste,Fundamental,False,501,2024-12-01,True,C2
1307,38,1828.58,Zona Norte,Superior,False,462,2024-11-12,False,C2
1308,46,2805.06,Zona Leste,Fundamental,True,652,2024-07-11,True,B1
1309,29,1524.26,Zona Sul,Técnico,False,478,2024-06-30,True,C2
1310,38,1013.95,Zona Sul,Fundamental,False,627,2024-11-23,True,C2
1311,41,3392.83,Zona Norte,Fundamental,True,481,2024-04-02,False,B2
1312,41,6195.49,Zona Norte,Superior,False,491,2024-01-20,True,A2
1313,38,1388.38,Zona Norte,Fundamental,True,589,2024-06-09,False,C2
1314,36,5718.43,Zona Oeste,Técnico,False,386,2024-12-29,True,A3
1315,28,4029.95,Zona Norte,Médio,False,474,2024-04-24,True,B2
1316,37,5693.52,Zona Leste,Médio,False,561,2024-07-28,True,A2
1317,35,1870.96,Zona Leste,Médio,True,584,2024-07-15,True,C2
1318,30,3909.96,Zona Oeste,Médio,False,450,2024-01-10,False,B2
1319,35,1932.27,Zona Norte,Médio,True,534,2024-04-06,False,C2
1320,42,2621.53,Zona Sul,Médio,True,532,2024-12-03,False,B2
1321,41,3101.89,Zona Sul,Fundamental,False,533,2024-12-10,True,B2
1322,35,4926.88,Zona Norte,Médio,True,535,2024-06-08,False,B2
1323,34,1965.41,Zona Oeste,Médio,False,444,2024-09-04,True,C2
1324,44,1047.27,Grande ABC,Fundamental,True,492,2024-02-03,True,C2
1325,44,800.0,Zona Sul,Superior,False,444,2024-01-09,False,C2
1326,39,5298.86,Baixada,Fundamental,True,444,2024-06-08,True,A2
1327,41,3978.19,Zona Norte,Médio,False,531,2024-07-11,True,B2
1328,49,5034.71,Baixada,Fundamental,True,437,2024-02-21,False,A2
1329,49,1923.51,Zona Sul,Fundamental,False,533,2024-04-02,True,C2
1330,37,1888.32,Grande ABC,Médio,False,437,2024-01-15,True,C2
1331,31,3929.42,Zona Norte,Médio,True,599,2024-03-13,False,B2
1332,40,2760.06,Zona Oeste,Superior,True,411,2024-06-28,False,B2
1333,43,2688.8,Grande ABC,Superior,False,432,2024-12-03,False,B2
1334,29,1659.1,Zona Leste,Médio,True,523,2024-07-06,True,C2
1335,42,3024.77,Zona Leste,Médio,False,594,2024-03-28,True,B2
1336,48,3612.35,Zona Oeste,Fundamental,False,609,2024-11-29,False,B2
1337,29,4906.71,Zona Sul,Fundamental,True,738,2024-09-07,True,B1
1338,52,800.0,Baixada,Médio,False,484,2024-06-03,False,C2
1339,44,1870.84,Zona Leste,Médio,False,493,2024-03-27,True,C2
1340,32,2726.46,Zona Sul,Técnico,False,482,2024-08-07,False,B2
1341,40,1887.92,Zona Norte,Médio,False,523,2024-01-11,False,C2
1342,41,3308.15,Zona Norte,Médio,True,450,2024-05-04,True,B2
1343,32,1721.7,Zona Leste,Técnico,True,540,2024-02-29,False,C2
1344,49,1672.17,Zona Norte,Fundamental,True,411,2024-10-09,True,C2
1345,42,4202.94,Zona Oeste,Médio,True,367,2024-11-27,True,B3
1346,32,1338.67,Zona Oeste,Técnico,False,518,2024-07-25,True,C2
1347,52,2453.71,Zona Oeste,Fundamental,False,623,2024-07-08,False,C2
1348,42,2492.67,Zona Oeste,Médio,False,480,2024-12-14,True,C2
1349,29,2133.18,Zona Oeste,Superior,False,511,2024-10-20,True,C2
1350,26,5810.14,Baixada,Médio,False,403,2024-03-27,False,A2
1351,42,1588.49,Zona Sul,Médio,False,376,2024-01-17,True,C3
1352,31,3456.81,Zona Leste,Médio,False,575,2024-06-14,True,B2
1353,29,4500.19,Zona Oeste,Fundamental,True,471,2024-09-21,True,B2
1354,45,3995.94,Zona Norte,Médio,True,474,2024-05-26,True,B2
1355,33,1595.13,Zona Sul,Médio,False,548,2024-05-04,False,C2
1356,42,3120.51,Zona Oeste,Médio,False,449,2024-10-18,True,B2
1357,27,5857.16,Zona Oeste,Fundamental,False,531,2024-03-05,False,A2
1358,51,5052.82,Zona Oeste,Técnico,True,582,2024-04-12,False,A2
1359,35,3090.31,Zona Sul,Médio,False,533,2024-01-27,False,B2
1360,36,1475.06,Zona Oeste,Médio,True,576,2024-06-17,True,C2
1361,27,8000.0,Grande ABC,Médio,True,606,2024-11-16,False,A2
1362,26,1876.53,Zona Norte,Técnico,True,608,2024-08-06,True,C2
1363,43,1869.21,Zona Norte,Fundamental,True,515,2024-12-10,True,C2
1364,35,982.95,Zona Norte,Médio,False,544,2024-01-30,True,C2
1365,37,1653.84,Zona Norte,Técnico,False,582,2024-10-29,True,C2
1366,38,2583.39,Grande ABC,Médio,True,638,2024-06-30,True,B2
1367,31,1054.92,Zona Sul,Médio,True,459,2024-11-27,True,C2
1368,29,2813.45,Zona Sul,Médio,False,383,2024-06-15,True,B3
1369,43,3224.45,Grande ABC,Fundamental,False,474,2024-07-11,True,B2
1370,51,2000.28,Zona Sul,Fundamental,False,584,2024-12-26,True,C2
1371,34,2512.32,Zona Leste,Fundamental,True,632,2024-10-02,True,B2
1372,54,6436.92,Zona Sul,Médio,True,657,2024-11-17,True,A1
1373,31,3451.38,Zona Leste,Médio,True,540,2024-01-20,False,B2
1374,28,2289.75,Zona Sul,Fundamental,True,651,2024-04-20,False,C1
1375,52,2300.35,Zona Leste,Fundamental,False,477,2024-04-12,True,C2
1376,25,1628.21,Zona Norte,Fundamental,False,565,2024-02-08,True,C2
1377,44,3141.61,Zona Norte,Médio,False,525,2024-01-22,False,B2
1378,47,1647.46,Zona Leste,Médio,False,523,2024-12-06,False,C2
1379,48,3115.2,Zona Leste,Técnico,True,495,2024-08-05,False,B2
1380,42,5109.11,Zona Leste,Fundamental,True,453,2024-05-15,True,A2
1381,43,1022.36,Zona Leste,Médio,False,524,2024-02-03,True,C2
1382,37,1616.93,Zona Norte,Fundamental,False,533,2024-12-05,False,C2
1383,51,3845.4,Zona Norte,Fundamental,False,578,2024-05-04,True,B2
1384,30,2378.83,Zona Sul,Superior,False,527,2024-05-16,False,C2
1385,44,1649.95,Zona Sul,Superior,False,472,2024-04-20,False,C2
1386,38,6521.25,Zona Leste,Superior,False,495,2024-10-22,True,A2
1387,33,1925.73,Zona Leste,Fundamental,False,462,2024-07-30,True,C2
1388,29,2019.88,Zona Leste,Médio,True,616,2024-10-15,False,C2
1389,25,1362.39,Zona Leste,Fundamental,False,528,2024-03-10,True,C2
1390,27,5840.11,Zona Oeste,Médio,True,518,2024-10-15,True,A2
1391,29,2621.64,Baixada,Fundamental,True,439,2024-02-26,False,B2
1392,37,1578.82,Zona Leste,Técnico,False,512,2024-03-19,True,C2
1393,31,1086.2,Zona Norte,Médio,True,558,2024-01-06,True,C2
1394,28,2749.36,Zona Leste,Fundamental,True,484,2024-03-02,True,B2
1395,33,1860.99,Zona Norte,Técnico,True,504,2024-06-12,True,C2
1396,28,4190.64,Zona Leste,Médio,False,572,2024-06-02,False,B2
1397,33,3583.25,Zona Norte,Fundamental,True,657,2024-07-29,True,B1
1398,28,2895.84,Grande ABC,Fundamental,True,538,2024-01-20,False,B2
1399,26,5443.73,Zona Norte,Fundamental,False,319,2024-06-05,True,A3
1400,42,8000.0,Grande ABC,Fundamental,False,483,2024-11-04,True,A2
1401,43,2460.84,Zona Leste,Médio,True,586,2024-03-03,False,C2
1402,42,2472.55,Zona Oeste,Fundamental,False,493,2024-09-27,False,C2
1403,25,3429.08,Zona Sul,Técnico,True,414,2024-01-11,True,B2
1404,34,1653.86,Zona Sul,Técnico,True,551,2024-12-05,True,C2
1405,39,2455.42,Zona Oeste,Médio,False,667,2024-07-26,False,C1
1406,39,2341.31,Zona Norte,Médio,True,386,2024-06-28,False,C3
1407,34,5533.1,Zona Norte,Médio,False,482,2024-04-07,False,A2
1408,27,2172.79,Zona Leste,Fundamental,False,577,2024-01-07,False,C2
1409,54,1648.67,Zona Leste,Superior,True,524,2024-02-23,False,C2
1410,35,3347.45,Zona Sul,Superior,False,488,2024-06-26,True,B2
1411,41,2599.59,Zona Norte,Técnico,True,487,2024-02-16,True,B2
1412,36,1371.62,Zona Leste,Médio,True,441,2024-07-04,True,C2
1413,43,1765.22,Zona Leste,Médio,False,543,2024-02-29,False,C2
1414,38,1393.62,Zona Norte,Médio,True,497,2024-07-16,False,C2
1415,26,6804.65,Zona Oeste,Superior,False,604,2024-10-22,True,A2
1416,51,4535.76,Zona Oeste,Técnico,True,597,2024-07-08,True,B2
1417,46,6442.37,Zona Leste,Fundamental,False,543,2024-06-18,True,A2
1418,27,1627.32,Zona Sul,Médio,False,525,2024-02-18,True,C2
1419,40,3674.84,Zona Leste,Médio,False,665,2024-09-15,True,B1
1420,40,2434.95,Zona Oeste,Fundamental,True,560,2024-12-23,False,C2
1421,54,2560.55,Grande ABC,Médio,True,439,2024-09-23,False,B2
1422,46,1308.03,Zona Leste,Médio,False,449,2024-01-31,True,C2
1423,32,7222.22,Zona Sul,Médio,True,620,2024-07-20,False,A2
1424,34,2719.38,Zona Leste,Médio,False,520,2024-05-29,False,B2
1425,28,3455.11,Zona Oeste,Fundamental,True,455,2024-10-18,False,B2
1426,27,3361.84,Zona Norte,Superior,False,492,2024-06-26,False,B2
1427,27,8000.0,Zona Oeste,Fundamental,True,567,2024-08-27,True,A2
1428,32,5368.32,Grande ABC,Fundamental,False,436,2024-02-10,False,A2
1429,43,2573.28,Zona Sul,Médio,True,532,2024-05-05,False,B2
1430,40,2090.01,Zona Norte,Fundamental,False,625,2024-07-22,False,C2
1431,29,3294.21,Zona Leste,Fundamental,False,541,2024-10-06,True,B2
1432,36,4809.5,Zona Norte,Fundamental,False,605,2024-03-30,False,B2
1433,51,3269.37,Zona Leste,Superior,False,585,2024-03-29,True,B2
1434,37,1640.96,Zona Norte,Fundamental,False,498,2024-12-18,True,C2
1435,30,4171.8,Grande ABC,Médio,False,487,2024-09-11,False,B2
1436,35,2956.21,Zona Leste,Superior,True,582,2024-06-09,True,B2
1437,32,4833.23,Zona Leste,Superior,True,533,2024-05-08,False,B2
1438,38,5373.27,Zona Norte,Superior,False,555,2024-04-17,True,A2
1439,53,2469.05,Grande ABC,Fundamental,False,621,2024-01-02,True,C2
1440,36,2732.23,Zona Norte,Fundamental,False,574,2024-07-26,True,B2
1441,29,1513.17,Zona Sul,Médio,True,596,2024-09-12,False,C2
1442,36,1566.52,Zona Sul,Fundamental,False,597,2024-02-02,True,C2
1443,51,5048.68,Zona Leste,Fundamental,False,422,2024-04-26,True,A2
1444,26,1535.4,Zona Norte,Médio,False,392,2024-03-18,True,C3
1445,54,1341.11,Zona Norte,Médio,False,496,2024-11-06,False,C2
1446,48,987.75,Zona Sul,Médio,True,560,2024-02-16,True,C2
1447,44,2945.25,Zona Norte,Médio,True,508,2024-02-26,True,B2
1448,37,3075.67,Zona Norte,Superior,False,492,2024-08-27,True,B2
1449,33,1580.19,Grande ABC,Técnico,True,409,2024-01-09,True,C2
1450,32,3234.27,Grande ABC,Médio,False,500,2024-05-02,True,B2
1451,25,2496.87,Zona Oeste,Superior,True,512,2024-09-19,False,C2
1452,31,2425.71,Zona Norte,Médio,True,505,2024-08-03,True,C2
1453,51,1662.43,Zona Leste,Técnico,True,474,2024-09-18,False,C2
1454,34,3307.23,Zona Oeste,Técnico,False,623,2024-09-30,False,B2
1455,44,1785.72,Zona Leste,Médio,False,577,2024-06-24,True,C2
1456,29,1592.79,Zona Norte,Médio,True,578,2024-09-20,True,C2
1457,37,1743.98,Zona Norte,Fundamental,True,518,2024-01-04,True,C2
1458,48,1173.54,Zona Norte,Médio,True,486,2024-07-13,False,C2
1459,49,2186.54,Zona Leste,Fundamental,False,683,2024-10-10,True,C1
1460,44,1340.0,Zona Oeste,Médio,True,423,2024-10-18,True,C2
1461,31,2710.06,Zona Leste,Técnico,True,335,2024-04-28,True,B3
1462,42,3692.48,Grande ABC,Fundamental,False,528,2024-11-06,False,B2
1463,25,3146.76,Zona Norte,Médio,True,549,2024-03-31,True,B2
1464,43,3279.07,Zona Leste,Médio,False,575,2024-11-27,True,B2
1465,49,2473.03,Grande ABC,Médio,False,446,2024-12-26,False,C2
1466,39,3830.59,Baixada,Fundamental,False,452,2024-11-15,False,B2
1467,34,1834.31,Grande ABC,Superior,False,517,2024-03-14,False,C2
1468,38,1902.65,Zona Oeste,Fundamental,True,549,2024-11-25,False,C2
1469,35,1568.46,Zona Norte,Superior,True,630,2024-02-13,True,C2
1470,43,4534.71,Zona Sul,Superior,True,423,2024-11-06,True,B2
1471,41,4244.08,Grande ABC,Superior,True,411,2024-07-26,True,B2
1472,25,1235.59,Zona Norte,Superior,True,408,2024-04-07,True,C2
1473,26,1595.67,Zona Leste,Superior,False,424,2024-04-19,True,C2
1474,46,2546.83,Zona Oeste,Médio,False,641,2024-02-14,True,B2
1475,40,2398.89,Zona Leste,Médio,False,500,2024-11-03,True,C2
1476,29,1295.16,Zona Norte,Técnico,True,554,2024-04-16,True,C2
1477,28,2321.33,Zona Sul,Médio,True,544,2024-09-14,True,C2
1478,48,2380.75,Zona Leste,Médio,True,634,2024-12-13,True,C2
1479,39,1685.04,Zona Sul,Médio,True,603,2024-12-10,True,C2
1480,45,3196.93,Zona Leste,Fundamental,False,673,2024-07-24,True,B1
1481,35,1391.61,Zona Norte,Médio,False,479,2024-03-12,False,C2
1482,37,2449.0,Zona Norte,Fundamental,False,633,2024-10-13,False,C2
1483,53,3168.92,Zona Oeste,Fundamental,True,416,2024-01-21,True,B2
1484,40,5448.74,Zona Leste,Médio,True,513,2024-07-10,False,A2
1485,43,5221.24,Zona Sul,Técnico,True,399,2024-11-16,True,A3
1486,40,2445.9,Zona Sul,Médio,False,520,2024-08-02,True,C2
1487,39,3271.43,Zona Norte,Fundamental,True,646,2024-12-04,False,B2
1488,50,1775.46,Zona Leste,Fundamental,True,471,2024-03-09,True,C2
1489,25,1683.22,Zona Sul,Médio,True,482,2024-04-26,True,C2
1490,38,4576.05,Zona Oeste,Médio,True,401,2024-03-11,True,B2
1491,31,2891.47,Zona Oeste,Superior,False,447,2024-10-02,False,B2
1492,48,3289.69,Baixada,Superior,False,469,2024-02-29,True,B2
1493,31,2110.9,Zona Oeste,Superior,True,540,2024-08-17,True,C2
1494,28,2321.96,Zona Leste,Médio,False,451,2024-03-08,True,C2
1495,36,1846.4,Zona Norte,Médio,False,542,2024-03-02,True,C2
1496,45,2680.8,Zona Norte,Fundamental,True,651,2024-09-09,True,B1
1497,46,1175.31,Zona Leste,Fundamental,True,636,2024-05-27,False,C2
1498,54,1887.48,Zona Norte,Fundamental,False,604,2024-08-18,True,C2
1499,34,2143.93,Zona Oeste,Fundamental,False,706,2024-05-22,False,C1
1500,44,3195.37,Grande ABC,Médio,False,369,2024-11-19,True,B3
1501,48,1602.17,Zona Leste,Médio,False,406,2024-02-28,True,C2
1502,25,2805.56,Zona Norte,Médio,True,521,2024-09-14,False,B2
1503,50,3677.21,Zona Leste,Fundamental,False,510,2024-03-27,False,B2
1504,47,1302.88,Zona Norte,Médio,True,481,2024-04-29,False,C2
1505,45,2526.99,Zona Leste,Médio,True,538,2024-12-09,True,B2
1506,42,7216.09,Zona Norte,Médio,False,422,2024-10-20,False,A2
1507,39,1715.58,Zona Oeste,Médio,False,452,2024-08-10,True,C2
1508,43,2375.76,Zona Leste,Fundamental,False,566,2024-04-01,False,C2
1509,27,3178.47,Zona Oeste,Médio,False,556,2024-09-30,False,B2
1510,43,2572.4,Zona Oeste,Superior,True,640,2024-09-03,True,B2
1511,33,1882.23,Zona Norte,Médio,False,456,2024-05-24,False,C2
1512,44,2502.65,Zona Oeste,Fundamental,False,399,2024-11-05,True,B3
1513,53,1840.97,Grande ABC,Superior,False,516,2024-10-04,False,C2
1514,33,2320.01,Zona Norte,Superior,False,381,2024-12-21,False,C3
1515,26,3012.01,Zona Sul,Médio,False,435,2024-05-18,True,B2
1516,34,2340.37,Zona Sul,Fundamental,False,624,2024-04-05,True,C2
1517,39,3480.13,Zona Leste,Médio,True,373,2024-01-04,False,B3
1518,40,1959.11,Zona Sul,Médio,False,631,2024-09-04,True,C2
1519,36,3555.83,Zona Oeste,Superior,True,516,2024-03-17,False,B2
1520,35,2785.11,Zona Oeste,Superior,False,412,2024-09-30,True,B2
1521,52,4101.18,Zona Leste,Médio,False,488,2024-05-09,True,B2
1522,36,2971.55,Zona Norte,Médio,False,591,2024-12-09,True,B2
1523,35,2407.43,Baixada,Médio,False,632,2024-01-18,True,C2
1524,25,2967.59,Grande ABC,Técnico,True,522,2024-07-30,False,B2
1525,25,5810.16,Zona Leste,Fundamental,True,485,2024-11-04,True,A2
1526,53,1614.8,Zona Sul,Médio,False,516,2024-06-22,True,C2
1527,25,3641.55,Zona Sul,Técnico,False,541,2024-04-23,False,B2
1528,35,2326.6,Zona Leste,Médio,False,581,2024-03-07,True,C2
1529,38,1861.87,Zona Leste,Médio,False,531,2024-04-22,False,C2
1530,36,3021.11,Grande ABC,Médio,True,378,2024-01-07,True,B3
1531,43,3456.07,Grande ABC,Médio,False,426,2024-06-12,True,B2
1532,31,2556.26,Zona Leste,Superior,False,479,2024-03-30,True,B2
1533,44,3739.38,Zona Leste,Médio,False,524,2024-05-17,True,B2
1534,35,2356.96,Zona Leste,Médio,False,510,2024-01-24,True,C2
1535,40,1814.91,Zona Sul,Fundamental,True,451,2024-01-16,True,C2
1536,54,3655.48,Zona Sul,Médio,False,607,2024-10-03,False,B2
1537,26,2066.53,Grande ABC,Médio,False,333,2024-04-27,True,C3
1538,38,1058.36,Zona Oeste,Médio,False,505,2024-08-14,False,C2
1539,43,1344.88,Zona Oeste,Médio,False,451,2024-04-28,False,C2
1540,33,2101.76,Zona Sul,Fundamental,False,447,2024-06-09,True,C2
1541,27,2836.64,Zona Sul,Médio,True,528,2024-01-17,True,B2
1542,45,2166.24,Grande ABC,Fundamental,True,507,2024-09-26,True,C2
1543,42,1966.56,Zona Sul,Médio,False,525,2024-08-28,False,C2
1544,29,1931.14,Baixada,Médio,False,447,2024-02-10,True,C2
1545,50,3834.23,Zona Sul,Fundamental,True,529,2024-01-23,False,B2
1546,28,2422.47,Zona Sul,Fundamental,False,453,2024-10-15,True,C2
1547,52,2964.16,Zona Leste,Médio,False,546,2024-01-27,True,B2
1548,40,3560.49,Zona Sul,Fundamental,True,390,2024-09-15,True,B3
1549,45,2317.69,Zona Leste,Médio,True,537,2024-04-23,False,C2
1550,33,1730.68,Zona Sul,Médio,False,376,2024-03-25,True,C3
1551,36,898.91,Zona Leste,Fundamental,False,594,2024-03-31,True,C2
1552,38,2266.94,Zona Norte,Médio,False,583,2024-06-12,False,C2
1553,27,3483.63,Zona Sul,Fundamental,False,501,2024-09-07,True,B2
1554,44,2931.12,Grande ABC,Médio,False,516,2024-07-05,False,B2
1555,36,3787.11,Zona Oeste,Médio,False,430,2024-05-29,True,B2
1556,50,5118.58,Zona Sul,Médio,True,575,2024-12-01,False,A2
1557,30,1943.11,Zona Norte,Superior,True,645,2024-06-12,False,C2
1558,27,800.0,Zona Leste,Superior,False,566,2024-02-22,True,C2
1559,38,3349.06,Zona Norte,Médio,True,424,2024-10-09,True,B2
1560,41,800.0,Zona Norte,Superior,False,489,2024-11-12,False,C2
1561,42,4123.18,Baixada,Médio,False,454,2024-09-28,True,B2
1562,36,1955.02,Zona Norte,Médio,True,502,2024-10-16,True,C2
1563,35,3547.53,Zona Sul,Superior,False,534,2024-09-30,False,B2
1564,50,2719.93,Zona Oeste,Técnico,False,552,2024-04-04,False,B2
1565,40,2342.89,Zona Leste,Médio,True,433,2024-10-01,False,C2
1566,51,1414.59,Baixada,Fundamental,False,581,2024-12-09,True,C2
1567,25,2661.99,Zona Norte,Superior,True,463,2024-09-09,False,B2
1568,54,981.99,Zona Sul,Médio,False,528,2024-05-28,True,C2
1569,31,1639.98,Zona Leste,Médio,True,556,2024-05-23,True,C2
1570,45,1291.5,Zona Norte,Médio,False,601,2024-03-11,False,C2
1571,29,1999.22,Zona Leste,Médio,True,452,2024-10-11,False,C2
