cliente_id,idade,renda_familiar,regiao,escolaridade,tem_negocio_proprio,score_credito,data_cadastro,usa_orientacao_financeira
2398,30,2761.84,Grande ABC,Médio,True,440,2024-10-28,False
2399,41,4594.33,Zona Oeste,Superior,False,532,2024-10-27,True
2400,34,2364.5,Zona Oeste,Técnico,True,727,2024-10-09,True
2401,30,2264.42,Zona Sul,Superior,True,633,2024-10-25,True
2402,30,2131.76,Zona Oeste,Fundamental,True,447,2024-10-14,True
2403,42,2387.96,Zona Oeste,Médio,False,567,2024-03-06,False
2404,36,2123.14,Zona Oeste,Técnico,False,456,2024-06-29,False
2405,52,5284.93,Zona Leste,Fundamental,False,409,2024-12-11,True
2406,50,3218.27,Zona Norte,Médio,False,572,2024-07-20,False
2407,43,5236.44,Zona Oeste,Médio,False,515,2024-12-27,True
2408,44,4265.17,Grande ABC,Técnico,False,565,2024-06-18,True
2409,37,2476.87,Zona Leste,Médio,True,539,2024-11-05,False
2410,40,3129.53,Zona Norte,Médio,False,397,2024-05-30,True
2411,35,6202.25,Zona Sul,Médio,True,551,2024-08-06,True
2412,38,1856.26,Zona Leste,Médio,False,395,2024-01-09,True
2413,35,2556.44,Zona Oeste,Médio,True,538,2024-10-28,True
2414,44,2120.77,Grande ABC,Médio,False,459,2024-10-07,True
2415,42,2645.72,Zona Norte,Técnico,False,507,2024-03-28,True
2416,28,1352.59,Zona Norte,Fundamental,False,440,2024-03-02,True
2417,50,4166.09,Zona Sul,Fundamental,False,484,2024-12-11,True
2418,42,1868.58,Zona Leste,Médio,False,559,2024-07-31,True
2419,49,2969.59,Zona Oeste,Fundamental,False,469,2024-11-28,False
2420,53,920.25,Zona Leste,Médio,False,580,2024-08-04,True
2421,46,1305.47,Zona Sul,Fundamental,False,540,2024-08-11,False
2422,27,3040.25,Zona Norte,Médio,False,494,2024-09-30,True
2423,31,1468.01,Zona Oeste,Fundamental,False,619,2024-01-01,True
2424,41,3219.43,Baixada,Médio,True,406,2024-12-15,False
2425,27,836.1,Baixada,Fundamental,False,497,2024-12-24,False
2426,43,2633.82,Zona Norte,Médio,True,506,2024-06-24,False
2427,53,1912.09,Zona Leste,Fundamental,False,631,2024-03-17,True
2428,41,3642.0,Zona Oeste,Fundamental,True,503,2024-06-01,True
2429,37,2509.92,Zona Norte,Médio,False,606,2024-09-06,True
2430,48,1652.88,Grande ABC,Superior,False,727,2024-06-10,False
2431,54,1753.06,Zona Sul,Fundamental,False,644,2024-11-10,True
2432,26,1069.75,Zona Norte,Médio,True,503,2024-03-11,False
2433,35,1971.87,Zona Sul,Superior,False,418,2024-07-20,True
2434,51,3785.1,Zona Norte,Fundamental,False,475,2024-03-12,True
2435,41,1122.82,Zona Sul,Fundamental,True,555,2024-10-25,False
2436,34,2621.62,Zona Leste,Médio,False,435,2024-09-24,True
2437,53,1164.1,Zona Leste,Fundamental,False,651,2024-10-12,True
2438,35,1921.49,Zona Norte,Médio,True,643,2024-06-08,True
2439,29,1648.77,Zona Sul,Superior,False,493,2024-10-22,True
2440,54,2854.79,Zona Oeste,Médio,True,619,2024-06-28,True
2441,34,1864.33,Zona Oeste,Médio,False,594,2024-10-21,True
2442,47,2588.01,Baixada,Fundamental,False,534,2024-01-19,True
2443,31,2627.66,Zona Sul,Fundamental,True,529,2024-08-29,True
2444,44,2432.68,Zona Norte,Médio,False,504,2024-08-05,True
2445,38,1519.33,Zona Norte,Técnico,True,474,2024-06-27,False
2446,27,2309.98,Zona Sul,Fundamental,False,577,2024-09-22,True
2447,52,3362.87,Zona Oeste,Fundamental,True,336,2024-10-13,True
2448,36,1848.41,Zona Sul,Fundamental,False,464,2024-03-31,True
2449,26,1557.19,Zona Sul,Fundamental,True,462,2024-12-03,True
2450,39,3303.87,Baixada,Fundamental,True,617,2024-09-27,True
2451,36,800.0,Zona Sul,Médio,False,591,2024-07-11,True
2452,39,3589.91,Zona Sul,Superior,False,654,2024-09-08,True
2453,52,2463.84,Zona Leste,Médio,False,462,2024-06-21,True
2454,38,1921.17,Zona Norte,Técnico,True,513,2024-11-13,True
2455,39,1998.56,Zona Oeste,Superior,True,511,2024-06-03,False
2456,36,3612.39,Zona Sul,Médio,False,526,2024-06-26,False
2457,31,1413.94,Grande ABC,Superior,False,477,2024-01-16,True
2458,41,987.82,Zona Leste,Médio,False,504,2024-02-02,False
2459,36,2039.85,Zona Leste,Superior,True,609,2024-02-28,True
2460,34,1996.8,Zona Oeste,Médio,False,592,2024-07-14,False
2461,49,2268.74,Zona Leste,Médio,False,431,2024-01-12,True
2462,33,2260.98,Zona Oeste,Fundamental,False,562,2024-08-27,False
2463,44,1580.71,Zona Sul,Fundamental,False,490,2024-03-07,True
2464,34,2668.22,Zona Leste,Médio,False,562,2024-10-31,False
2465,44,1532.13,Zona Sul,Fundamental,False,591,2024-06-22,True
2466,49,4268.0,Zona Oeste,Médio,False,453,2024-07-07,False
2467,42,1595.7,Zona Oeste,Fundamental,False,357,2024-02-22,True
2468,33,3017.08,Zona Oeste,Superior,True,390,2024-10-04,False
2469,39,2061.55,Zona Sul,Médio,False,682,2024-06-27,True
2470,35,951.53,Zona Sul,Técnico,False,387,2024-02-05,False
2471,45,1461.74,Zona Norte,Técnico,False,527,2024-08-22,True
2472,34,1708.75,Zona Norte,Médio,False,401,2024-01-31,True
2473,36,5827.48,Zona Leste,Médio,False,525,2024-03-10,False
2474,43,6816.3,Zona Norte,Médio,False,544,2024-12-29,False
2475,34,2205.0,Zona Norte,Superior,True,475,2024-01-14,True
2476,32,2219.72,Zona Norte,Médio,False,510,2024-03-09,True
2477,41,5087.56,Zona Leste,Fundamental,False,547,2024-03-28,False
2478,28,2320.67,Zona Norte,Médio,False,399,2024-03-13,True
2479,48,2923.11,Zona Norte,Fundamental,False,496,2024-07-05,True
2480,38,1836.46,Zona Leste,Fundamental,False,481,2024-10-18,True
2481,35,1079.49,Zona Leste,Superior,False,560,2024-10-27,True
2482,39,7520.1,Zona Sul,Médio,False,629,2024-05-28,False
2483,35,8000.0,Grande ABC,Fundamental,False,555,2024-05-30,True
2484,45,3959.7,Zona Leste,Fundamental,True,531,2024-12-02,True
2485,31,1273.8,Zona Sul,Superior,False,450,2024-09-29,True
2486,25,4763.88,Zona Leste,Superior,False,556,2024-03-09,False
2487,52,2344.74,Zona Norte,Médio,True,612,2024-10-26,True
2488,52,1986.76,Zona Leste,Médio,False,537,2024-07-08,True
2489,30,4129.19,Zona Sul,Médio,False,521,2024-08-15,False
2490,44,1816.67,Grande ABC,Médio,False,495,2024-06-06,False
2491,43,3391.19,Grande ABC,Fundamental,True,549,2024-05-28,True
2492,44,3049.76,Baixada,Médio,False,479,2024-01-05,True
2493,29,1449.31,Zona Norte,Médio,True,460,2024-01-05,False
2494,41,1688.79,Zona Norte,Superior,True,524,2024-08-14,True
2495,44,1696.46,Grande ABC,Médio,True,493,2024-11-25,False
2496,51,1216.96,Zona Leste,Superior,True,518,2024-02-26,True
2497,52,1353.01,Zona Sul,Médio,True,450,2024-02-25,True
2498,48,2028.9,Zona Leste,Fundamental,True,508,2024-07-16,True
2499,36,1802.94,Zona Norte,Fundamental,False,624,2024-06-28,False
2500,28,3496.93,Zona Norte,Médio,False,538,2024-04-03,False
2501,30,1274.58,Zona Oeste,Fundamental,False,586,2024-10-12,True
2502,39,800.0,Zona Leste,Médio,False,546,2024-01-14,True
2503,42,2346.66,Zona Leste,Técnico,True,521,2024-01-26,True
2504,39,1980.8,Zona Sul,Técnico,True,540,2024-11-13,False
2505,42,1924.99,Zona Norte,Médio,True,453,2024-03-07,True
2506,29,1686.95,Zona Norte,Médio,False,493,2024-04-18,True
2507,31,1828.68,Zona Oeste,Superior,False,664,2024-01-28,False
2508,36,2789.69,Zona Oeste,Médio,False,488,2024-06-15,False
2509,26,1602.02,Zona Leste,Médio,False,640,2024-05-16,True
2510,41,1569.31,Zona Oeste,Fundamental,False,606,2024-09-30,True
2511,43,4727.61,Zona Oeste,Médio,False,430,2024-09-15,True
2512,28,1428.96,Baixada,Fundamental,False,530,2024-05-18,True
2513,37,2334.39,Grande ABC,Superior,False,438,2024-03-02,True
2514,33,6673.33,Zona Sul,Médio,False,593,2024-06-28,True
2515,40,3873.04,Zona Sul,Médio,True,378,2024-12-08,False
2516,27,1975.84,Grande ABC,Fundamental,False,352,2024-05-30,True
2517,53,2234.02,Zona Leste,Fundamental,False,498,2024-03-24,True
2518,34,5092.68,Zona Oeste,Superior,True,513,2024-01-28,True
2519,40,6501.21,Zona Oeste,Superior,False,565,2024-10-04,False
2520,46,2668.99,Zona Leste,Médio,False,523,2024-04-17,True
2521,44,2652.4,Grande ABC,Técnico,True,530,2024-05-16,False
2522,32,2184.48,Zona Leste,Fundamental,True,432,2024-04-21,True
2523,48,1966.74,Zona Leste,Fundamental,False,510,2024-02-26,True
2524,25,3198.94,Grande ABC,Técnico,False,468,2024-04-15,False
2525,47,2101.02,Zona Norte,Médio,False,494,2024-07-19,True
2526,49,1619.34,Zona Norte,Médio,False,694,2024-06-01,False
2527,31,1380.13,Zona Oeste,Fundamental,False,483,2024-05-24,True
2528,38,1005.14,Zona Norte,Médio,False,610,2024-04-28,True
2529,41,897.05,Zona Norte,Médio,False,411,2024-11-12,True
2530,29,3230.53,Zona Oeste,Médio,True,522,2024-05-08,False
2531,45,2062.07,Zona Norte,Superior,False,530,2024-12-05,True
2532,45,2327.7,Zona Sul,Superior,False,526,2024-03-02,True
2533,35,2197.46,Zona Norte,Médio,False,548,2024-01-07,True
2534,36,3145.44,Zona Leste,Superior,False,557,2024-10-07,False
2535,48,6698.76,Zona Sul,Fundamental,True,583,2024-12-09,True
2536,46,4947.9,Zona Norte,Superior,False,632,2024-09-03,True
2537,33,2680.06,Zona Leste,Médio,False,607,2024-11-10,True
2538,26,1525.34,Zona Oeste,Técnico,False,352,2024-03-25,True
2539,47,1711.69,Zona Sul,Fundamental,True,620,2024-05-07,True
2540,37,2098.98,Zona Sul,Fundamental,False,392,2024-08-18,True
2541,30,2564.67,Zona Sul,Superior,False,588,2024-04-10,False
2542,39,2694.7,Zona Oeste,Fundamental,True,525,2024-02-16,True
2543,26,3802.9,Zona Leste,Médio,False,464,2024-07-23,True
2544,41,2404.24,Grande ABC,Técnico,False,500,2024-07-19,False
2545,44,1855.54,Zona Norte,Fundamental,False,509,2024-08-17,False
2546,30,2586.15,Baixada,Superior,False,576,2024-03-25,False
2547,47,3376.21,Zona Oeste,Médio,True,386,2024-03-11,True
2548,47,2783.61,Grande ABC,Superior,True,532,2024-06-16,True
2549,43,1628.67,Zona Norte,Médio,True,487,2024-06-17,False
2550,40,2002.05,Zona Leste,Médio,False,403,2024-06-30,True
2551,37,2397.28,Zona Norte,Médio,False,465,2024-10-01,True
2552,37,2150.89,Zona Norte,Médio,True,607,2024-03-17,True
2553,44,1702.58,Zona Norte,Fundamental,True,496,2024-03-17,True
2554,33,3313.08,Zona Leste,Superior,False,500,2024-01-22,True
2555,35,2060.1,Zona Leste,Superior,False,474,2024-02-02,False
2556,28,2509.32,Zona Norte,Fundamental,True,411,2024-11-01,True
2557,46,2777.86,Zona Oeste,Médio,True,456,2024-02-03,True
2558,43,2201.44,Grande ABC,Médio,False,534,2024-12-24,True
2559,25,1949.2,Zona Oeste,Médio,True,526,2024-08-02,True
2560,41,2079.47,Zona Oeste,Superior,True,471,2024-08-06,True
2561,47,1402.97,Zona Norte,Técnico,True,548,2024-02-04,False
2562,31,2974.97,Zona Leste,Fundamental,False,581,2024-07-16,False
2563,54,4253.46,Zona Oeste,Técnico,False,497,2024-10-19,True
2564,39,2043.37,Zona Sul,Fundamental,True,428,2024-04-06,True
2565,31,4793.25,Zona Sul,Médio,True,513,2024-11-05,False
2566,30,7323.1,Zona Leste,Médio,False,658,2024-02-09,True
2567,27,2058.19,Zona Leste,Médio,False,468,2024-06-30,False
2568,35,2212.33,Zona Norte,Médio,False,573,2024-04-06,False
2569,42,5651.48,Zona Norte,Superior,False,416,2024-12-13,False
2570,41,1386.71,Zona Norte,Médio,True,473,2024-09-16,False
2571,31,2384.9,Grande ABC,Fundamental,False,541,2024-05-20,True
2572,37,1204.3,Zona Leste,Médio,False,503,2024-10-13,True
2573,37,1226.96,Zona Leste,Médio,True,477,2024-01-22,True
2574,37,5082.78,Baixada,Médio,False,462,2024-04-23,True
2575,46,3179.78,Zona Leste,Médio,False,534,2024-05-20,True
2576,44,2734.75,Zona Norte,Médio,False,415,2024-05-06,True
2577,26,1780.37,Zona Sul,Fundamental,False,588,2024-10-28,True
2578,39,1973.39,Zona Norte,Médio,False,542,2024-12-09,False
2579,30,1350.55,Zona Oeste,Fundamental,True,515,2024-12-04,True
2580,25,2272.0,Zona Leste,Médio,True,416,2024-01-06,True
2581,28,3745.83,Zona Leste,Médio,False,365,2024-12-19,False
2582,39,1512.45,Zona Oeste,Médio,False,538,2024-06-01,True
2583,28,1051.43,Zona Leste,Médio,False,528,2024-08-05,True
2584,40,2259.74,Baixada,Fundamental,True,439,2024-10-18,False
2585,53,1975.7,Zona Leste,Fundamental,False,550,2024-10-26,True
2586,31,1026.84,Zona Leste,Médio,False,484,2024-08-12,False
2587,49,2009.23,Zona Sul,Fundamental,False,648,2024-10-31,True
2588,26,1295.94,Zona Norte,Superior,False,545,2024-09-01,True
2589,33,1428.63,Zona Leste,Fundamental,False,425,2024-02-10,True
2590,43,1771.83,Zona Leste,Técnico,False,517,2024-11-02,True
2591,42,2123.45,Zona Norte,Fundamental,True,380,2024-12-08,True
2592,40,800.0,Zona Oeste,Fundamental,True,463,2024-07-25,True
2593,51,2510.4,Zona Norte,Superior,True,461,2024-07-16,True
2594,44,1479.03,Zona Sul,Médio,False,474,2024-07-05,False
2595,36,3002.62,Grande ABC,Médio,False,553,2024-05-23,True
2596,35,1309.27,Zona Sul,Médio,True,534,2024-10-20,True
2597,41,2161.59,Grande ABC,Fundamental,False,448,2024-10-28,False
2598,40,1088.33,Zona Norte,Médio,False,411,2024-05-20,False
2599,43,2064.12,Zona Sul,Médio,True,524,2024-05-02,True
2600,44,2337.94,Zona Norte,Fundamental,False,438,2024-12-04,True
2601,46,8000.0,Zona Leste,Médio,True,596,2024-01-03,False
2602,29,2908.38,Zona Norte,Fundamental,True,613,2024-06-23,False
2603,36,4497.51,Zona Oeste,Médio,True,521,2024-11-18,False
2604,40,6030.83,Zona Norte,Superior,True,547,2024-04-29,False
2605,52,1922.24,Zona Norte,Fundamental,False,545,2024-11-11,False
2606,36,1449.01,Zona Sul,Fundamental,False,515,2024-08-25,True
2607,44,2687.19,Grande ABC,Médio,False,640,2024-06-03,False
2608,33,2205.62,Baixada,Técnico,True,489,2024-10-13,False
2609,29,1237.64,Zona Leste,Médio,True,596,2024-10-16,True
2610,25,2595.48,Zona Oeste,Fundamental,True,515,2024-01-11,False
2611,49,2481.55,Zona Sul,Médio,True,567,2024-03-29,True
2612,37,2626.74,Grande ABC,Fundamental,True,479,2024-09-25,True
2613,49,3705.82,Zona Oeste,Fundamental,True,385,2024-06-20,True
2614,32,3541.31,Zona Oeste,Superior,False,382,2024-02-11,False
2615,54,1600.79,Zona Sul,Médio,False,628,2024-07-16,True
2616,41,2499.29,Zona Norte,Médio,False,521,2024-06-11,True
2617,39,3908.64,Grande ABC,Superior,False,427,2024-11-16,False
2618,27,2551.61,Grande ABC,Médio,True,582,2024-06-24,False
2619,39,1787.66,Zona Oeste,Fundamental,False,557,2024-10-08,False
2620,27,4201.4,Zona Oeste,Médio,False,569,2024-12-15,True
2621,39,1612.09,Zona Leste,Fundamental,False,387,2024-04-29,True
2622,33,2708.19,Zona Sul,Médio,False,586,2024-06-18,False
2623,50,2542.71,Grande ABC,Fundamental,False,580,2024-02-08,False
2624,43,800.0,Zona Leste,Médio,False,440,2024-12-07,True
2625,49,3262.31,Baixada,Médio,False,627,2024-10-26,True
2626,33,2994.28,Zona Norte,Fundamental,False,559,2024-05-09,True
2627,38,1067.37,Zona Leste,Médio,False,532,2024-02-12,False
2628,38,4361.94,Zona Leste,Médio,True,530,2024-04-05,False
2629,28,3458.85,Zona Oeste,Superior,True,532,2024-12-04,True
2630,42,1134.6,Zona Oeste,Fundamental,True,472,2024-09-22,True
2631,26,2944.7,Zona Norte,Fundamental,False,472,2024-04-19,False
2632,37,2051.33,Zona Sul,Médio,True,438,2024-08-09,True
2633,38,4606.03,Zona Oeste,Médio,True,449,2024-04-16,False
2634,53,6980.7,Zona Sul,Fundamental,False,600,2024-08-20,False
2635,29,5508.19,Zona Leste,Superior,True,489,2024-07-02,False
2636,35,1806.8,Zona Norte,Médio,False,450,2024-10-06,False
2637,38,5594.22,Zona Oeste,Médio,False,557,2024-11-05,True
2638,37,2012.4,Zona Sul,Médio,False,581,2024-04-19,True
2639,51,2093.55,Zona Norte,Fundamental,True,691,2024-08-16,True
2640,43,1303.26,Baixada,Superior,True,515,2024-03-18,True
2641,35,1827.47,Zona Oeste,Médio,False,603,2024-02-27,False
2642,47,1131.06,Zona Leste,Médio,False,677,2024-11-11,True
2643,30,3811.1,Baixada,Fundamental,True,651,2024-11-23,True
2644,36,2664.87,Grande ABC,Técnico,False,552,2024-04-06,True
2645,45,3075.81,Zona Sul,Médio,True,645,2024-06-14,True
2646,47,1668.82,Zona Sul,Superior,True,392,2024-05-25,False
2647,33,1778.95,Zona Leste,Superior,True,661,2024-03-28,False
2648,40,2622.53,Zona Sul,Fundamental,False,334,2024-11-14,True
2649,28,2338.67,Zona Norte,Médio,False,509,2024-12-24,True
2650,52,1373.12,Grande ABC,Médio,False,559,2024-08-22,True
2651,36,1267.06,Zona Leste,Médio,False,508,2024-08-09,False
2652,37,2163.63,Zona Norte,Superior,True,506,2024-03-08,True
2653,28,1204.86,Zona Oeste,Técnico,True,594,2024-12-11,False
2654,28,2813.37,Zona Oeste,Fundamental,True,494,2024-01-04,True
2655,44,3049.75,Zona Sul,Fundamental,False,427,2024-09-15,True
2656,33,1181.9,Zona Norte,Médio,False,585,2024-12-05,True
2657,43,4803.37,Zona Oeste,Médio,True,460,2024-05-03,True
2658,33,2052.51,Zona Leste,Fundamental,True,552,2024-05-02,True
2659,33,1793.16,Zona Norte,Médio,True,438,2024-11-15,True
2660,35,1787.74,Zona Leste,Médio,True,495,2024-01-24,True
2661,36,1302.36,Grande ABC,Fundamental,False,449,2024-05-01,True
2662,36,2130.42,Zona Sul,Fundamental,False,490,2024-04-01,False
2663,40,5637.85,Zona Sul,Médio,False,608,2024-05-24,True
2664,53,1366.29,Zona Norte,Médio,True,524,2024-04-04,True
2665,25,3641.39,Zona Leste,Superior,False,525,2024-10-11,True
2666,35,5299.06,Zona Norte,Médio,False,572,2024-02-24,False
2667,27,4826.84,Zona Norte,Técnico,False,561,2024-03-15,False
2668,38,1085.35,Zona Oeste,Superior,True,643,2024-10-26,True
2669,53,3523.66,Zona Sul,Fundamental,False,608,2024-09-27,True
2670,46,3672.29,Baixada,Técnico,True,696,2024-06-27,True
2671,29,3107.22,Zona Oeste,Fundamental,False,504,2024-06-29,False
2672,32,1903.68,Zona Leste,Médio,False,529,2024-02-02,False
2673,32,1375.65,Zona Leste,Fundamental,False,479,2024-01-04,False
2674,47,1209.59,Zona Leste,Fundamental,True,530,2024-08-20,False
2675,34,2061.28,Zona Leste,Fundamental,False,487,2024-11-06,True
2676,44,2657.44,Zona Sul,Fundamental,False,429,2024-07-03,True
2677,41,1590.27,Zona Sul,Médio,True,437,2024-01-23,True
2678,51,2975.23,Zona Sul,Fundamental,True,585,2024-10-14,True
2679,44,2508.33,Zona Norte,Fundamental,False,490,2024-05-21,True
2680,27,2742.48,Zona Norte,Fundamental,True,494,2024-10-27,False
2681,28,3461.31,Zona Leste,Técnico,False,573,2024-10-21,False
2682,42,1385.08,Zona Norte,Fundamental,True,415,2024-03-02,True
2683,27,3503.32,Zona Leste,Técnico,True,436,2024-01-01,False
2684,37,2147.49,Grande ABC,Fundamental,True,505,2024-02-11,True
2685,33,5535.59,Zona Leste,Técnico,False,532,2024-03-29,True
2686,36,4707.45,Zona Leste,Fundamental,False,499,2024-07-28,False
2687,48,3633.99,Zona Oeste,Médio,False,467,2024-07-01,True
2688,44,5247.29,Zona Norte,Médio,False,486,2024-09-12,False
2689,45,2010.16,Zona Oeste,Superior,True,602,2024-06-24,True
2690,47,4825.09,Zona Sul,Fundamental,False,466,2024-03-27,True
2691,27,5202.48,Zona Sul,Médio,False,429,2024-09-11,False
2692,38,2684.25,Zona Sul,Médio,True,654,2024-06-24,True
2693,42,4304.43,Zona Norte,Fundamental,True,565,2024-07-11,False
2694,26,3725.41,Zona Sul,Médio,False,428,2024-11-20,True
2695,38,1741.21,Zona Norte,Fundamental,True,598,2024-03-06,True
2696,49,3495.89,Zona Norte,Médio,False,553,2024-04-11,True
2697,30,1794.01,Zona Sul,Médio,False,477,2024-02-02,True
2698,32,3945.02,Zona Oeste,Fundamental,False,434,2024-01-20,False
2699,40,2362.49,Zona Sul,Médio,False,695,2024-09-29,True
2700,27,2300.44,Zona Sul,Superior,False,409,2024-05-02,True
2701,38,5044.44,Zona Leste,Médio,False,551,2024-07-19,False
2702,39,4072.72,Zona Leste,Fundamental,False,456,2024-10-20,True
2703,34,3721.1,Zona Leste,Médio,False,483,2024-08-31,True
2704,38,2742.78,Zona Norte,Fundamental,False,577,2024-09-10,False
2705,43,1697.24,Zona Oeste,Superior,False,650,2024-06-11,True
2706,36,3295.86,Zona Leste,Médio,False,486,2024-03-31,False
2707,36,1829.05,Zona Leste,Médio,False,500,2024-03-25,False
2708,44,1930.57,Zona Leste,Médio,False,617,2024-04-09,True
2709,44,1431.16,Grande ABC,Médio,False,556,2024-04-22,True
2710,49,7810.22,Zona Leste,Médio,False,571,2024-08-25,True
2711,43,4505.7,Zona Norte,Médio,False,561,2024-10-01,True
2712,43,2899.11,Zona Sul,Médio,False,492,2024-01-12,True
2713,53,4948.76,Zona Leste,Médio,False,478,2024-02-02,True
2714,51,2387.12,Zona Oeste,Fundamental,False,570,2024-12-10,False
2715,44,2822.57,Zona Leste,Superior,False,559,2024-02-09,False
2716,33,1829.61,Zona Leste,Fundamental,False,463,2024-07-13,False
2717,33,3577.97,Zona Oeste,Médio,False,434,2024-11-10,False
2718,32,1499.51,Grande ABC,Superior,False,494,2024-08-28,True
2719,33,2054.89,Zona Oeste,Técnico,True,554,2024-07-08,True
2720,36,1623.28,Zona Norte,Fundamental,False,536,2024-01-13,True
2721,51,2194.82,Zona Norte,Superior,False,537,2024-11-27,True
2722,46,2037.68,Zona Leste,Fundamental,False,750,2024-06-13,True
2723,30,3801.64,Zona Sul,Fundamental,False,519,2024-04-30,True
2724,28,2485.28,Zona Norte,Fundamental,False,580,2024-02-17,False
2725,52,2010.4,Zona Leste,Médio,False,534,2024-08-14,True
2726,30,7157.36,Grande ABC,Médio,True,664,2024-08-21,True
2727,37,1455.74,Zona Norte,Superior,False,600,2024-12-10,False
2728,44,3376.03,Zona Oeste,Superior,True,671,2024-03-27,True
2729,34,3207.8,Zona Sul,Fundamental,False,533,2024-11-25,True
2730,53,4278.07,Zona Sul,Médio,False,501,2024-11-01,False
